time1,batteryLevel,batteryPercent,wirelessSignal,sensorsQuality,time2,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace,time3,engagement,excitement,longTermExcitement,stress,relaxation,interest,focus,isENG,isEXC,isSTR,isREL,isINT,isFOC,time11,Pleasure,Arousal,Dominance,time0,momentId,SAM-selectionP,SAM-selectionA,SAM-selectionD
1722274898.7564,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274898.7798,neutral,frown,0.806241,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274898.8111,neutral,frown,0.806241,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274898.8424,neutral,frown,0.806241,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274898.8738,neutral,frown,0.555358,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274898.9051,neutral,frown,0.555358,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274898.9364,neutral,frown,0.555358,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274898.9677,neutral,frown,0.555358,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274898.999,neutral,frown,0.571514,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.0304,neutral,frown,0.571514,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.0616,neutral,frown,0.571514,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.0929,neutral,frown,0.571514,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.1242,neutral,frown,0.544629,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.1555,neutral,frown,0.544629,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.1869,neutral,frown,0.544629,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.2182,neutral,frown,0.544629,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.2495,neutral,frown,0.42712,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722274899.2495,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.2808,neutral,frown,0.42712,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.3121,neutral,frown,0.42712,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.3435,neutral,frown,0.42712,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.3747,neutral,frown,0.438562,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.406,neutral,frown,0.438562,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.4373,neutral,frown,0.438562,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.4686,neutral,frown,0.438562,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.5,blink,frown,0.374911,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.5313,blink,frown,0.374911,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.5626,blink,frown,0.374911,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.5939,blink,frown,0.374911,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.6252,blink,frown,0.288455,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.6566,neutral,frown,0.288455,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.6878,neutral,frown,0.288455,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.7191,neutral,frown,0.288455,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.7504,neutral,frown,0.297919,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722274899.7583,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.7817,neutral,frown,0.297919,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.8131,neutral,frown,0.297919,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.8444,neutral,frown,0.297919,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.8757,neutral,frown,0.402766,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.907,neutral,frown,0.402766,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.9383,neutral,frown,0.402766,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274899.9696,neutral,frown,0.402766,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.0009,neutral,frown,0.244188,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.0322,neutral,frown,0.244188,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.0635,neutral,frown,0.244188,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.0948,neutral,frown,0.244188,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.1262,neutral,frown,0.38828,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.1575,neutral,frown,0.38828,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.1888,neutral,frown,0.38828,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.2201,neutral,frown,0.38828,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.2514,neutral,frown,0.560505,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722274900.2514,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.2827,neutral,frown,0.560505,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.314,neutral,frown,0.560505,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.3453,neutral,frown,0.560505,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.3766,neutral,frown,0.524846,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.4079,neutral,frown,0.524846,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.4393,neutral,frown,0.524846,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.4706,neutral,frown,0.524846,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.5019,blink,frown,0.540415,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.5332,blink,frown,0.540415,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.5645,blink,frown,0.540415,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.5958,blink,frown,0.540415,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.6271,blink,frown,0.606076,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.6584,neutral,frown,0.606076,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.6897,neutral,frown,0.606076,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.721,neutral,frown,0.606076,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.7526,neutral,frown,0.17264,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722274900.7526,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.7841,neutral,frown,0.17264,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.8154,neutral,frown,0.17264,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.8467,neutral,frown,0.17264,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.878,neutral,frown,0.06003,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.9096,neutral,frown,0.06003,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.9408,neutral,frown,0.06003,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274900.9721,neutral,frown,0.06003,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.0034,neutral,frown,0.051499,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.0347,neutral,frown,0.051499,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.0661,neutral,frown,0.051499,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.0978,neutral,frown,0.051499,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.1292,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.1605,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.1918,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.2235,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.2552,neutral,neutral,0.0,laugh,0.899287,,,,,,,,,,,,,,,,,,,,,,,
1722274901.2631,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.2867,neutral,neutral,0.0,laugh,0.899287,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.318,neutral,neutral,0.0,laugh,0.899287,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.3493,neutral,neutral,0.0,laugh,0.899287,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.3811,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.4128,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.4441,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.4754,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.5067,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.5382,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.5699,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.6012,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.6325,neutral,neutral,0.0,smile,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.6638,neutral,neutral,0.0,smile,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.6956,neutral,neutral,0.0,smile,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.7273,neutral,neutral,0.0,smile,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.7588,neutral,neutral,0.0,smile,0.827202,,,,,,,,,,,,,,,,,,,,,,,
1722274901.7588,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.7901,neutral,neutral,0.0,smile,0.827202,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.8214,neutral,neutral,0.0,smile,0.827202,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.8529,neutral,neutral,0.0,smile,0.827202,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.8846,neutral,neutral,0.0,smile,0.47757,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.9159,neutral,neutral,0.0,smile,0.47757,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.9472,neutral,neutral,0.0,smile,0.47757,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274901.9785,neutral,neutral,0.0,smile,0.47757,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.0103,neutral,neutral,0.0,smile,0.24335,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.042,neutral,neutral,0.0,smile,0.24335,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.0735,neutral,neutral,0.0,smile,0.24335,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.1048,neutral,neutral,0.0,smile,0.24335,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.1362,neutral,neutral,0.0,smile,0.339591,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.168,neutral,neutral,0.0,smile,0.339591,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.1997,neutral,neutral,0.0,smile,0.339591,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.231,neutral,neutral,0.0,smile,0.339591,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.2623,neutral,neutral,0.0,smile,0.322145,,,,,,,,,,,,,,,,,,,,,,,
1722274902.2702,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.2936,neutral,neutral,0.0,smile,0.322145,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.3254,neutral,neutral,0.0,smile,0.322145,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.3571,neutral,neutral,0.0,smile,0.322145,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.3886,neutral,neutral,0.0,smile,0.243287,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.4199,neutral,neutral,0.0,smile,0.243287,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.4513,neutral,neutral,0.0,smile,0.243287,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.4831,neutral,neutral,0.0,smile,0.243287,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.5148,neutral,neutral,0.0,smirkRight,0.340779,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.5463,neutral,neutral,0.0,smirkRight,0.340779,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.5776,neutral,neutral,0.0,smirkRight,0.340779,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.6091,neutral,neutral,0.0,smirkRight,0.340779,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.6409,neutral,frown,0.143212,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.6726,neutral,frown,0.143212,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.7039,neutral,frown,0.143212,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.7352,neutral,frown,0.143212,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.7666,neutral,frown,0.439934,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722274902.7745,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.7984,neutral,frown,0.439934,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.8301,neutral,frown,0.439934,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.8614,neutral,frown,0.439934,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.8927,neutral,frown,0.44468,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.9242,neutral,frown,0.44468,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.956,neutral,frown,0.44468,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274902.9877,neutral,frown,0.44468,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.019,neutral,frown,0.286513,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.0503,neutral,frown,0.286513,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.0817,neutral,frown,0.286513,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.1135,neutral,frown,0.286513,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.1451,neutral,frown,0.206786,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.1764,neutral,frown,0.206786,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.2077,neutral,frown,0.206786,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.239,neutral,frown,0.206786,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.2708,neutral,frown,0.201048,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722274903.2708,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.3025,neutral,frown,0.201048,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.334,neutral,frown,0.201048,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.3653,neutral,frown,0.201048,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.3969,neutral,frown,0.133864,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.4287,neutral,frown,0.133864,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.4604,neutral,frown,0.133864,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.4917,neutral,frown,0.133864,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.523,neutral,frown,0.139466,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.5543,neutral,frown,0.139466,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.586,neutral,frown,0.139466,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.6178,neutral,frown,0.139466,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.6491,neutral,frown,0.319586,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.6804,neutral,frown,0.319586,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.7118,neutral,frown,0.319586,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.7435,neutral,frown,0.319586,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.7752,neutral,frown,0.201402,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722274903.783,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.8065,neutral,frown,0.201402,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.8378,neutral,frown,0.201402,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.8693,neutral,frown,0.201402,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.901,neutral,frown,0.268105,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.9328,neutral,frown,0.268105,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.9641,neutral,frown,0.268105,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274903.9954,neutral,frown,0.268105,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.027,neutral,frown,0.245512,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.0587,neutral,frown,0.245512,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.0905,neutral,frown,0.245512,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.1218,neutral,frown,0.245512,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.1531,neutral,frown,0.212367,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.1848,neutral,frown,0.212367,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.2165,neutral,frown,0.212367,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.2481,neutral,frown,0.212367,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.2794,neutral,frown,0.393446,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722274904.2794,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.3108,neutral,frown,0.393446,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.3423,neutral,frown,0.393446,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.374,neutral,frown,0.393446,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.4056,neutral,frown,0.735821,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.4369,neutral,frown,0.735821,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.4682,neutral,frown,0.735821,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.4999,neutral,frown,0.735821,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.5316,neutral,frown,0.779922,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.5632,neutral,frown,0.779922,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.5945,neutral,frown,0.779922,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.6259,neutral,frown,0.779922,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.6576,neutral,frown,0.193947,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.6893,neutral,frown,0.193947,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.7207,neutral,frown,0.193947,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.752,neutral,frown,0.193947,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.7835,neutral,frown,0.057538,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722274904.7914,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.815,neutral,frown,0.057538,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.8467,neutral,frown,0.057538,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.8785,neutral,frown,0.057538,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.9098,neutral,frown,0.053776,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.9412,neutral,frown,0.053776,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274904.9729,neutral,frown,0.053776,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.0046,neutral,frown,0.053776,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.0362,neutral,frown,0.138413,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.0675,neutral,frown,0.138413,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.0988,neutral,frown,0.138413,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.1305,neutral,frown,0.138413,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.1622,neutral,frown,0.284358,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.1938,neutral,frown,0.284358,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.2251,neutral,frown,0.284358,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.2567,neutral,frown,0.284358,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.2884,neutral,frown,0.552454,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722274905.2963,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.3201,neutral,frown,0.552454,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.3515,neutral,frown,0.552454,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.3828,neutral,frown,0.552454,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.4143,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.446,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.4777,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.5091,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.5404,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.5718,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.6035,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.6352,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.6666,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.6979,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.7292,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.7609,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.7926,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722274905.7926,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.8241,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.8554,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.887,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.9187,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.9504,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274905.9818,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274906.0131,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
